ID_OfGrPart,Factor1,Factor2,Factor3,Factor4
1100107-013,0.6391686282431469,1.1176493288126828,0.3527333285004531,1.3995255859780948
1100107-048,-0.6089433257432044,-1.0070036207309523,-0.10631171926973523,-0.19857657134384996
1100108-012,-1.1135149532797954,-0.9276503674542568,0.8892878703327474,-0.13479741195903236
1100108-037,0.6163745664811283,0.15779837799522617,1.2830050638272532,-1.8148755732101187
1100109-017,-0.9004485091632999,-2.45713772388651,-1.2604752182805816,-0.8993553208406737
1100109-038,0.889320072923279,1.1981406440919427,1.4862147935148775,1.8170369800519064
1100109-050,-0.5628454043677751,-1.0109292785298691,0.16716255411516562,-0.5116155512992705
1100109-052,-0.7264376436357494,-0.5319417134769842,0.34441566132780516,-0.31660744529303725
1100110-010,0.6334800516650037,-0.01707985638147639,-1.0225649966972699,0.28691800425305647
1100110-014,-0.5993980111759589,-0.2697855455630079,-1.4959059825699885,0.6130323075021189
1100110-031,0.8996644363897988,-1.9047616635871234,-0.29460198921855785,-1.7777237621724378
1100111-041,-1.255798056395027,-1.6841410671901587,-1.4930542393170758,-1.243406318575172
1100111-042,0.6743992975576741,0.41489321623302333,0.9491994050019413,-0.034413690259009894
1100111-043,0.47693358830085464,-0.891937578361656,-1.4128938102259527,0.5755754723740082
1100112-009,0.0029343427901039405,-1.667543376516222,-1.1374769220498542,-1.1565406170510966
1100112-045,0.575618303681444,-1.3025735464573118,-0.1197811909518798,-1.8928485120025826
1100112-051,0.9909025192368089,1.0758137524194924,-0.06489375627731815,-0.7012485719476733
1100114-018,0.86914812345685,1.1962426107609723,1.4995217130635334,1.4649365112755424
1100114-019,0.8285185380844514,1.225830907332668,1.5027669790106528,0.7157318669875966
1100114-025,-0.35945218687284264,0.5257527783387368,1.1002605396511846,-0.24436203466627662
1100115-023,0.38138521948154896,1.1618839314957554,1.491260020599445,0.7751952075966693
1100115-040,1.0328542524367275,0.7067294653882386,-0.2613349585588607,-1.0497424041398764
1100115-044,-3.71760680765936,-1.778037137591208,-0.4661948445135335,-0.5466280238065879
1100116-005,1.4039003207371537,1.0724047926385183,-0.004942354560801364,0.25421084191854476
1100117-032,0.21547753159436187,0.45930020236110963,-0.21749842625891272,-0.8223104367351542
1100117-035,0.25377988646663485,-1.5175773807930655,-1.0821824395565294,-1.8803102677095311
1100117-049,-0.3969485750410848,-0.10202256429010981,0.45616643504217685,0.4732275567967874
1100118-007,-2.062602740995005,-1.4938786889601634,-0.8686078954349183,-2.3264576849094167
1100118-024,0.44180617477807943,0.5518696558407785,0.8206103892208861,1.623726909075624
1100118-053,-0.5199664351955292,-0.3913529433932005,-1.3258839216412994,-0.035701791501743144
1100119-004,-0.6666211624678847,0.1375948758323691,1.16091866444624,-0.5051094120136674
1100119-016,-2.4381018166314097,-2.3282833538042733,-1.7662868306009203,-0.680736405802951
1100119-055,0.5441182946495996,-0.11288816490990655,-0.43389222581281045,0.918548918337021
1110210-001,-2.215677266721297,-0.7973955885394227,1.1921296185377284,0.36477037082132635
1110226-002,-0.5880907588863823,-0.21666720440245044,0.940831363516868,0.14394456409092965
1110203-003,0.810075097275335,0.9363844702196616,0.9390860459924036,0.21085602405224327
1110207-004,0.889320072923279,1.1981406440919427,1.4862147935148775,1.8170369800519064
1110209-005,0.36345481455365924,-0.4639748796235024,1.6821746083762203,0.9164043125640019
1110202-006,-0.06965048728932723,-0.9997313353712576,-1.5638427727980933,1.1868692334977284
1110220-007,-0.8093220470607884,0.08451528739688491,0.7963221751467578,0.19520345585529358
1110211-008,0.5809100711153903,0.6320940905102789,0.04631456354019663,-2.0673554692652556
1110230-009,-1.3638920462087907,-2.2554605294128485,-1.4605154419081208,-0.5047624031906207
1110221-010,0.8292355835108748,1.210635668067093,0.49199390830814455,1.8473931960179057
1110206-011,0.04043640706499314,0.11447776616064956,-1.2701863054609055,0.24593771934095435
1110227-012,0.798233615357581,0.9527232943781667,1.5086656464174593,1.580898170275639
1110223-013,0.6387209608911448,-0.04817903097327973,-0.4251239456426244,0.3862155559189716
1110221-014,-2.876610970344413,-1.1836294366729174,0.3134788125661856,-1.6444632203063438
1110213-015,0.2820245934468466,-0.33798013779538266,0.9201587170368013,-0.9372615236617619
1110211-016,1.1515614815517476,0.9478774461729054,0.02424161873539092,0.2144879538495344
1110225-017,1.2049045552820232,-0.6505951178770341,-0.04423087944297098,-0.6602258875670941
1110202-018,0.7078823327589582,1.227439628810697,1.5003621864472496,0.23806474286373602
1110216-019,1.0940626700874156,0.42938438733999945,1.015870151575301,0.5798855698042751
1110203-020,1.000918078104866,0.33628371494091436,1.456686100902655,1.4854136829928741
1110215-021,0.0568238888891422,0.30601659959070343,-0.5452466755980084,-1.0591676997450932
1110207-022,1.2716299670520437,0.7841937515579811,-0.5320405964108463,-1.0032424833189573
1110209-023,0.9815610106659334,0.9202730666172833,-1.115345876550389,0.5050759379710057
1110208-024,-0.3178500432918019,-0.6486645935479478,0.5992433571595017,1.0486414282974459
1110225-025,0.8073753068368058,0.6200177485538524,0.25490842760969096,0.07246034476764224
1110202-026,0.18842024884364353,1.158196007854365,0.6460822021203043,1.0047084387640302
1110213-027,0.870021332580468,1.192228201187334,-0.7847513956621555,1.0913999243298202
1110228-028,0.351908715899965,-1.3926955641083805,1.3225299731033906,-0.8915946424281692
1110204-029,-0.7306812013286524,-2.7955358805274644,-1.7468852729359519,-0.4115699631144584
1110205-030,0.889320072923279,1.1981406440919427,1.4862147935148775,1.8170369800519064
1110226-031,1.5057823063734679,-0.22008755406552222,-0.09957420648736152,-1.6110916099423067
1110228-032,0.6779561323054544,-0.5522280649581733,1.1783831217408507,-0.5270048604836167
1110228-033,0.5503069411377453,0.6457948157401953,0.8805414675750535,-0.27876033102068787
1110201-034,-2.0384312144271357,0.5185173527210214,-1.616471153340529,-0.251228992633119
1110202-035,-0.0005258465625603561,0.19092134365218963,0.15149251671729974,-0.39620235212282057
1110222-036,0.8488333307706507,1.21103675904682,1.501144346037093,1.0903341891315694
1110208-037,0.6253774930706752,0.8329998665403612,0.49486516402482594,0.26396079980318543
1110213-038,-2.281388580364074,-0.9297494672955914,0.7469264959294981,-0.08306958739503675
1110204-039,0.4349223891706778,0.47752164187584073,-0.48961135517474197,0.11123268362487325
1110222-040,1.1379019251596874,0.7988587534951362,0.46124667404260256,-0.24933730419823316
1110223-041,-0.7273738722448653,-1.0475494225807942,-0.741345561247594,-0.44309537745650457
1110221-042,-3.263219186784493,-0.5222446274373388,0.5923404118579815,-1.145092578567951
1110204-043,0.9474192040375394,0.9663531462447055,-0.8236631451814728,-0.6659658431571183
1110219-044,0.5918328273587072,1.1833633192132555,1.4658155332057516,0.7669969276606674
1110217-045,-0.31375928571134565,0.2139365004268869,-1.7019283416138955,-0.4627191943698019
1110209-046,0.6777557876938127,0.9850449711673543,-1.1394547158726842,0.6088616901312548
1110213-047,0.2960511629351462,1.0010264698889824,0.7660725203942517,0.6754646955338418
1110217-048,0.6120779245639062,1.1372281994629925,1.4398120674713613,1.5580891841407019
1110230-049,0.48090649203865604,0.7157323357032009,1.3680708467494866,-0.25930909834839694
1110216-050,-2.539491822135174,-1.6646302296632678,-0.4885250221086669,-0.4020408105123253
1110207-051,-4.660259423208977,-3.3502337975145013,-1.2031031102760874,-1.401259473000173
1110226-052,-0.5089356306131309,0.14723056598975165,0.3092316011979753,-0.24712111734995582
1110202-053,0.889320072923279,1.1981406440919427,1.4862147935148775,1.8170369800519064
1110214-054,0.5817479687138208,1.2152335715700011,1.5075149493267945,1.7446052163199868
1110230-055,0.7137503990926312,-0.11245358457703097,0.7269055215785182,-1.256384606381606
1110222-056,-2.806171790815502,-1.166614363360927,-0.4258969442735032,0.040936902510610655
1110226-057,1.3476086294862732,0.5330343847464163,-0.06762845392918772,-1.6030414752503357
1110210-058,0.8489761739904209,1.194344577430002,1.5128286326121891,1.1128360424991786
1110219-059,0.4036971143527594,0.2629380591222523,-0.6405975396133048,0.022682626253178618
1110210-060,0.5385892148078281,-2.039534783642444,-1.7572475282867577,0.166208823567769
1110228-061,0.22539122708431428,-0.284504252365064,-0.5681832824765883,-1.9413044008646925
1110229-062,0.7887129738444443,1.2183395805177597,1.4588187948277223,1.6689684713368012
1110220-063,-0.11256947301166251,-0.7484097860021267,0.4200496948633393,0.022739499553152687
1110212-064,1.1587533053118755,0.6206636990302491,-0.5152545431506691,-1.3213994971360763
1110224-065,0.8286613813042216,1.20913872571585,1.5144512655857487,0.7382337203552056
1110224-066,0.889320072923279,1.1981406440919427,1.4862147935148775,1.8170369800519064
1110222-067,-3.062376404199778,-1.7811571410914209,-0.5217723741529066,-0.27234034768518806
1110224-068,1.1116812471800523,1.1744864355982279,-1.0684304717916495,0.5427635919887374
1110215-069,1.0535340695716906,0.5691251695180616,0.13062965710440466,-0.061752249571644366
1110208-070,0.5694495015587493,0.8427081127909591,1.428554987861211,0.050143883406348844
1110227-071,-0.505884091749556,-1.3652027815584933,-0.43511110356043936,-0.5916732507567369
1110207-072,-0.92560582607617,-2.1118129634375866,-1.310694845809826,-1.1950664730132263
1110222-073,0.15483281515833694,1.0560314218065234,-1.398474636499762,-0.4159663029866391
1110201-074,0.06253606949166954,0.8764760144951685,-0.33084127606079156,0.7885021724996536
1110203-075,0.817603864877765,-0.04260623523952484,0.6155174300766412,-0.4849236089586916
1110211-076,-0.5627234194150917,-0.5637683554278643,-0.264099875325155,-0.5417028599322313
1110208-077,-0.17139489809980496,0.6028658936671423,-1.6551074087141309,0.2604178720062736
1110212-078,0.5545757821369869,-0.05380163843438162,-0.4674633790131691,-0.7340761403671036
1110212-079,0.5374836673487162,1.0463200545718077,1.1363254439714914,1.0592116418770412
1110227-080,-1.260024611864764,-1.8878854924984219,-0.463273528110972,-2.4353043713961284
1110210-081,-1.1563211306077392,-1.860091478460942,-1.2876278205822709,-1.739028051824179
1110212-082,0.7089208760220511,0.9412726724036813,0.15070587049917528,-0.891525988196286
1110225-083,0.5366863275935333,0.7666186524063572,0.9185233919766816,-0.4982588482938301
1110222-084,0.7099421113393328,0.662461399362555,1.005805306550593,0.6990353316176992
1110217-085,-0.17565418565025395,-0.8944391559613042,0.33822396171647373,-0.0739112808408052
1110207-086,-1.8117578386088147,-2.0898916905769407,-1.527068845041796,-0.4332235306649379
1110212-087,1.0408731013653132,0.531388611228322,-0.696630780680336,-0.23033323944522852
1110219-088,-1.1319874605742797,-1.9946232655231912,-0.2015727979429404,-2.122985012410697
1110208-089,0.37005694147961277,1.1169302614008823,-0.22656195214349079,0.7615075618879842
1110204-090,1.0562835112688884,-0.24876223128317188,-0.8682882145461048,-0.11925582844778536
1110229-091,0.8486904875508803,1.2277289406636385,1.4894600594619967,1.0678323357639607
1110223-092,-0.892479961744975,-0.8552325426452771,0.056505830427200324,-0.1804511741676342
1110218-093,-0.07542337242209156,1.3636035839353116,1.2743415429180005,0.6675022536502243
1110210-094,-1.4328397709519738,-0.6805378183010542,-0.6095015165003825,0.2367847651396028
1110203-095,-0.3254423836277254,-0.12960602669029767,-0.7589842469599662,0.20379141481574545
1110206-096,0.889320072923279,1.1981406440919427,1.4862147935148775,1.8170369800519064
1110204-097,0.6360627931305276,0.5237014609474536,-1.3585115282782014,-0.3224665171534126
1110216-098,0.9699947257964404,0.31903966772274456,0.008883349349933676,0.43481570638072453
1110216-099,0.5283767728693439,0.5922020110718744,0.4621508655555528,0.14175484110475475
1110220-100,0.30113313915727413,0.46162511848711335,0.9378052533386059,0.4709273515952955
1110215-101,-1.0136170276801004,-0.42969487277294,-1.2915237117410336,-0.5450077916983552
1110220-102,0.5342967861217285,1.1596807789652117,1.601355505259301,-0.463767121894845
1110211-103,-0.2865531746465927,-0.4870633453694608,-0.4224018864014453,-0.6002858784067532
1110230-104,0.7506399396354161,0.8549190690249313,1.4657005462434072,0.48622781474477395
1110227-105,-0.3281242563014555,-1.2766110556485857,0.41705022953092435,0.6409419662944755
1110229-106,0.5228182355673137,1.0119918816503513,1.3631289380099108,0.250599787820378
1110144-001,0.7078664254306888,1.0831463589142734,1.4133525073172373,0.9711985514366147
1110154-002,1.0917419068758676,-0.4482009663046109,-0.2801506550628131,-2.3549964441576763
1110139-003,0.889320072923279,1.1981406440919427,1.4862147935148775,1.8170369800519064
1110153-007,0.5406671890631376,-0.6596830992938567,-1.306590985396752,-0.9593854160354419
1110144-008,0.23184763306740083,-0.22768694828769123,-0.7847048659078648,0.14171971996760585
1110156-012,-0.30886049783855996,0.5419877423321708,-1.013520816097467,-1.0697103826095422
1110135-013,1.4178417175119462,0.8243512397022282,-0.14961534490081255,-0.4648962381746954
1110137-016,0.3284821914869586,-1.1926604447146558,0.26281605095493754,-0.7968710238724238
1110138-017,0.5185564765311024,0.16375183408828167,-1.2698548727743317,-1.4887978232618855
1110151-020,-2.0467114831909687,-1.035366773172833,-1.231271736515887,-0.31910415854201524
1110153-021,-0.12913585024327828,-1.74827490750025,-1.2176047919154467,-0.8360778279066848
1110150-025,0.694966007285616,1.0523272910023023,0.9478806588223309,0.017761572407012094
1110137-026,-2.113247320274307,-0.0012428265030786016,0.03940452994958497,-0.16829113228448817
1110143-029,0.8346194636315775,0.9896360784305944,1.3853550406445583,0.3543990599105134
1110139-032,-0.4111904525543571,-0.38103007800802985,0.4692499030807872,0.777569349145638
1110136-034,1.0366313111072125,0.5446937070166404,0.18324915051241816,-0.6061205018701247
1110149-035,0.017305094402049907,-1.3891286740101325,-1.200588374537094,-0.3110957465496594
1110153-036,0.6369068842082048,1.190740027592978,1.48430065511979,0.4085099393279537
1110149-037,0.12157560637304962,-0.24182722964461653,-1.5566495222996177,-0.22691987571156122
1110134-043,1.035302634818341,0.9798185365636988,-0.14686115137426636,-1.249879600187952
1110152-045,1.202787361505016,1.0232059402365217,-0.416780026165784,-0.54102109242291
1110156-049,0.8486904875508803,1.2277289406636385,1.4894600594619967,1.0678323357639607
1110134-050,-1.9997208988238933,-0.48609406956137885,0.009710256245196742,0.7642398172836707
1110147-052,0.08284283578319018,-1.0756494497804772,-1.3777458107246876,-1.4966589274592106
1110152-053,-0.7042685567795763,1.152235405358761,-1.337467481502299,-0.6889504240343204
1110152-054,0.10263943075087019,0.9753681865420673,-0.15860148497342158,-0.5698755004121483
1110143-058,-0.2288844302918759,0.23257051355193686,1.1447279681878872,0.09023298528341081
1110146-059,-0.8654252618515822,-0.4563680443749982,-0.04334758669287266,-0.7843804449438136
1110150-060,-0.7820320181186279,-0.9709333809016311,-0.11605134798654002,-0.9907971705242625
1110147-062,0.5546162529668965,1.2120729155363574,0.9041426757484206,0.5813659526366529
1110159-065,1.0053543815517212,0.18868232931163398,1.5024489552796998,1.6942312761522615
1110135-067,0.9165791061970552,1.1149052808219175,0.6137148585417938,1.0237023149285713
1110151-069,-0.10603878536477121,-0.6594769056425077,0.9805210597811603,0.4742740776425704
1110141-072,0.22465552282101436,0.0035533908193604666,0.9301110612518622,-0.4534310709879905
1110133-076,1.384014057710265,1.0371223960739118,0.031733138138047026,-0.0528859201226017
1110152-077,-1.1068429583244488,-0.2767141002138912,0.483843842654545,0.3977459940393865
1110134-078,1.1519022289083454,-1.5251833816523248,-0.5812673332526039,-0.9486275385183266
1110136-081,-0.41785285405632894,-2.141503961919414,-1.6851102953289885,0.19107212198807055
1110139-082,-3.0767007011283902,-2.8971257809305495,-1.0201192833633363,-1.3292944824419004
1110136-084,-0.14139111199705587,0.016318759001470774,0.49554791808672327,-0.003684729445733979
1110148-087,-1.9556376371509552,-2.088081260280673,0.1263234506831126,0.39012428649470815
1110158-089,1.117571128768107,0.9815070472522983,-0.7231818529215404,-0.9094062799762086
1110136-091,0.8488333307706507,1.21103675904682,1.501144346037093,1.0903341891315694
1110143-096,0.5037422301288295,0.5816478351431001,0.8987237918653831,-0.4397973600342887
1110137-097,1.042184513151012,0.7818771586033504,0.9634193260744562,-0.15910758020192292
1110147-100,0.889320072923279,1.1981406440919427,1.4862147935148775,1.8170369800519064
1110146-101,-0.6054604754592305,-1.6377196612176728,-1.1437689540569465,-1.370105583706774
1110160-107,0.5891502733963296,1.1750998215158526,0.08957744812587135,-1.30390831010244
1110156-110,0.044416196366467375,-0.47822906729619724,1.5938854943411036,-0.06756396861881513
1110140-112,0.7140579137756226,1.0480749037463837,-1.2352337366751027,-1.3119652626853926
1110154-115,-1.9283367466202581,-0.35122907616954196,-0.4174593704323189,-3.017145586848014
1110151-120,0.7265979738067423,0.34861386600056604,-1.0229604894764577,-0.3659506117273038
1110150-124,-0.047472363237318044,0.7144297013661137,-0.06823568758096417,-0.7294831747378869
1110140-125,-2.033101832805586,-3.4035858176323,-1.8530332531369522,1.045448828974888
1110145-128,0.9612558608595513,0.9603799438500765,-1.288032989059851,-0.9946206061644478
1110149-133,0.041747543963177036,-0.11599193663646752,0.42981492717651776,1.001736235264532
1110138-137,0.889320072923279,1.1981406440919427,1.4862147935148775,1.8170369800519064
1110139-140,-0.512602677729823,-0.4801605355297085,0.27436754404713026,0.6043876755947198
1110143-143,0.9143600955159831,0.6232811976346844,0.22126054191808447,-0.3207916096914223
1110138-144,-0.5441980105049852,-2.217317251649302,1.0940321488936298,0.14853970180398213
1110139-149,0.8115392845707992,1.161649609228898,1.522636861771355,0.9313845100679354
1110150-150,1.0063507016847157,0.7222220984369584,0.8051294707893311,0.09585210587051327
1110148-155,-0.3840629486118902,-0.4985146089117316,-0.6645778936652741,0.8944243808522553
1110156-156,0.14410252525080716,0.081594876970126,0.6406987721919525,0.8319160155766546
1110142-157,-1.2477021756166755,0.026104264765599464,-1.583106459404536,-0.9759542419931803
1110135-159,-1.587565730948867,-1.901745374098279,-1.7240279679538968,-1.2661871718727589
1110138-160,-1.2186174566314323,-0.9857147358879956,-0.9500463846409378,-0.07066525930867913
1110143-161,0.5077237236546356,0.9001356936536735,-0.014805335253553771,0.011655289089250726
1110154-163,0.4575315018134907,0.5938131255763164,0.8907930664135554,1.3711204570634503
1110135-164,-0.942122859822354,0.5769563565087462,0.2533283492284756,1.451095748416539
1110137-165,0.23150298523137033,-0.740601473013872,0.24678431285720856,-1.3544084673031642
1110148-167,0.546440664103644,1.131754951274503,1.42266830663584,1.906794062285349
1110150-172,-0.34381026926877906,0.10832402282353065,0.6472074723544355,0.6488171674724542
1110145-173,-0.5846207446074911,0.4327643489894585,-0.6667797313992779,-0.1154209116806486
1110151-174,0.86914812345685,1.1962426107609723,1.4995217130635334,1.4649365112755424
1110141-175,0.6969453383661252,0.99330967257377,1.54014738443545,-0.24710973370900782
1110134-176,0.3963166713591971,-0.22549107234815485,-0.28125235117046476,-1.864480399209093
1110153-182,0.20641023931576885,1.1326242403638547,1.4991569245133156,0.2254026282808381
1110146-186,-1.8609805582375145,-2.263696319628794,-1.725252485339136,0.2633924576579786
1110134-188,0.983564134407497,1.010956528441049,-0.13799609686378136,0.12861186170907485
1110141-196,0.8456405793730789,-1.388713693423628,-0.9937538776921824,-0.16213048855703882
1110136-197,-0.6761582079014661,-1.1863329807947804,1.3930812744652288,0.7523731031786195
1110135-198,0.286954632529368,0.24046496962252317,-0.42004172103690324,1.0792951397298094
1110147-201,0.016307695727639692,-2.1394453601008,0.7314811929183564,0.22328565537948886
1110147-202,0.8488333307706507,1.21103675904682,1.501144346037093,1.0903341891315694
1110145-208,-0.2178888663757213,0.06238631632669129,-1.7767111550309924,1.0827914244855985
1110137-209,-0.4081279126876097,-0.1024153639068397,-1.0601130546537498,-0.3006647370753807
1110133-210,-0.41550710163089083,-0.24148718738076924,1.514490981760313,-0.34518774531134644
1110133-212,0.8690052802370797,1.2129347923777904,1.4878374264884369,1.4424346579079337
1110142-213,-0.27541875507088776,-0.1042435997714844,1.5671876662135396,0.4048632208122022
1110145-216,0.32338172341646465,0.7789944442071236,0.044279579940468286,-0.46165561564709556
1110160-217,1.01129997674172,1.0588420331378616,-0.2160876230504157,1.0185505477867056
1110159-218,-0.5539409836815138,-0.8339159222055054,-1.4494270131428821,-0.5813063188175528
